seq_id	seq_len	gaps	gap_rate
UHGV-0177715_6	523	12377	23.665391969407267
UHGV-0177717_22	426	12474	29.281690140845072
UHGV-0177718_24	412	12488	30.310679611650485
UHGV-0177719_98	583	12317	21.126929674099486
UHGV-0177720_43	496	12404	25.008064516129032
UHGV-0177721_44	427	12473	29.210772833723652
UHGV-0177722_5	452	12448	27.539823008849556
UHGV-0177723_45	447	12453	27.859060402684563
UHGV-0177724_56	459	12441	27.104575163398692
UHGV-0177730_2	471	12429	26.388535031847134
UHGV-0177745_40	406	12494	30.773399014778324
UHGV-0177748_48	747	12153	16.269076305220885
UHGV-0177759_16	552	12348	22.369565217391305
UHGV-0177762_14	482	12418	25.763485477178424
UHGV-0177764_64	579	12321	21.27979274611399
UHGV-0177767_27	718	12182	16.96657381615599
UHGV-0177770_14	615	12285	19.975609756097562
UHGV-0177771_57	580	12320	21.24137931034483
UHGV-0177774_12	411	12489	30.386861313868614
UHGV-0177776_25	407	12493	30.695331695331696
UHGV-0177781_56	496	12404	25.008064516129032
UHGV-0177782_24	415	12485	30.08433734939759
UHGV-0177784_11	576	12324	21.395833333333332
UHGV-0177786_22	578	12322	21.31833910034602
UHGV-0177787_40	707	12193	17.246110325318245
UHGV-0177788_33	610	12290	20.147540983606557
UHGV-0177789_28	432	12468	28.86111111111111
UHGV-0177790_27	555	12345	22.243243243243242
UHGV-0177791_33	505	12395	24.544554455445546
UHGV-0177792_25	537	12363	23.022346368715084
UHGV-0177795_33	426	12474	29.281690140845072
UHGV-0177802_23	413	12487	30.234866828087167
UHGV-0177839_9	465	12435	26.741935483870968
UHGV-0177841_30	592	12308	20.79054054054054
UHGV-0177848_33	424	12476	29.42452830188679
UHGV-0177872_31	602	12298	20.428571428571427
UHGV-0177873_24	554	12346	22.28519855595668
UHGV-0177874_102	445	12455	27.98876404494382
UHGV-0177876_70	756	12144	16.063492063492063
UHGV-0177890_16	566	12334	21.791519434628974
UHGV-0177891_19	576	12324	21.395833333333332
UHGV-0177896_31	540	12360	22.88888888888889
UHGV-0177900_53	575	12325	21.434782608695652
UHGV-0177901_41	447	12453	27.859060402684563
UHGV-0177906_58	529	12371	23.38563327032136
UHGV-0177907_58	415	12485	30.08433734939759
UHGV-0177910_36	546	12354	22.626373626373628
UHGV-0177913_6	563	12337	21.912966252220247
UHGV-0177929_46	582	12318	21.164948453608247
UHGV-0177930_39	550	12350	22.454545454545453
UHGV-0177942_22	566	12334	21.791519434628974
UHGV-0177945_37	540	12360	22.88888888888889
UHGV-0177963_26	515	12385	24.04854368932039
UHGV-0177969_28	465	12435	26.741935483870968
UHGV-0177975_55	600	12300	20.5
UHGV-0177976_14	554	12346	22.28519855595668
UHGV-0177977_22	458	12442	27.16593886462882
UHGV-0177978_36	428	12472	29.14018691588785
UHGV-0177979_14	460	12440	27.043478260869566
UHGV-0177992_28	467	12433	26.623126338329765
UHGV-0177994_20	425	12475	29.352941176470587
UHGV-0178007_25	478	12422	25.98744769874477
UHGV-0178009_23	416	12484	30.009615384615383
UHGV-0178015_77	579	12321	21.27979274611399
UHGV-0178019_19	470	12430	26.4468085106383
UHGV-0178028_24	671	12229	18.225037257824145
UHGV-0178043_21	659	12241	18.575113808801213
UHGV-0178045_27	589	12311	20.901528013582343
UHGV-0178047_25	510	12390	24.294117647058822
UHGV-0178065_41	618	12282	19.87378640776699
UHGV-0178071_3	417	12483	29.93525179856115
UHGV-0178078_48	516	12384	24.0
UHGV-0178080_28	598	12302	20.57190635451505
UHGV-0178081_32	484	12416	25.65289256198347
UHGV-0178093_6	566	12334	21.791519434628974
UHGV-0178097_55	547	12353	22.583180987202926
UHGV-0178098_14	465	12435	26.741935483870968
UHGV-0178111_13	784	12116	15.454081632653061
UHGV-0178112_34	687	12213	17.777292576419214
UHGV-0178114_5	470	12430	26.4468085106383
UHGV-0178118_47	485	12415	25.5979381443299
UHGV-0178125_17	699	12201	17.454935622317596
UHGV-0178126_20	574	12326	21.473867595818817
UHGV-0178130_52	490	12410	25.3265306122449
UHGV-0178131_22	504	12396	24.595238095238095
UHGV-0178132_30	490	12410	25.3265306122449
UHGV-0178133_12	702	12198	17.376068376068375
UHGV-0178136_27	579	12321	21.27979274611399
UHGV-0178161_40	596	12304	20.644295302013422
UHGV-0178171_17	436	12464	28.587155963302752
UHGV-0178173_13	465	12435	26.741935483870968
UHGV-0178176_16	447	12453	27.859060402684563
UHGV-0178180_2	479	12421	25.931106471816285
UHGV-0178181_25	613	12287	20.04404567699837
UHGV-0178183_21	415	12485	30.08433734939759
UHGV-0178186_18	418	12482	29.861244019138756
UHGV-0178188_7	567	12333	21.75132275132275
UHGV-0178190_2	562	12338	21.95373665480427
UHGV-0178195_37	465	12435	26.741935483870968
UHGV-0178196_29	459	12441	27.104575163398692
UHGV-0178203_51	459	12441	27.104575163398692
UHGV-0178213_51	412	12488	30.310679611650485
UHGV-0178214_3	426	12474	29.281690140845072
UHGV-0178215_35	406	12494	30.773399014778324
UHGV-0178216_25	580	12320	21.24137931034483
UHGV-0178217_5	463	12437	26.861771058315334
UHGV-0178218_40	578	12322	21.31833910034602
UHGV-0178234_4	437	12463	28.519450800915333
UHGV-0178235_27	435	12465	28.655172413793103
UHGV-0178247_16	517	12383	23.95164410058027
UHGV-0178256_19	477	12423	26.044025157232703
UHGV-0178266_11	599	12301	20.535893155258766
UHGV-0178268_21	420	12480	29.714285714285715
UHGV-0178273_40	421	12479	29.641330166270784
UHGV-0178275_38	410	12490	30.463414634146343
UHGV-0178277_26	543	12357	22.756906077348066
UHGV-0178278_44	465	12435	26.741935483870968
UHGV-0178285_34	476	12424	26.100840336134453
UHGV-0178287_35	446	12454	27.923766816143498
UHGV-0178291_17	555	12345	22.243243243243242
UHGV-0178292_50	443	12457	28.119638826185103
UHGV-0178299_20	552	12348	22.369565217391305
UHGV-0178300_33	577	12323	21.357019064124785
UHGV-0178307_8	407	12493	30.695331695331696
UHGV-0178314_26	411	12489	30.386861313868614
UHGV-0178317_16	541	12359	22.844731977818853
UHGV-0178319_35	462	12438	26.92207792207792
UHGV-0178338_27	555	12345	22.243243243243242
UHGV-0178339_18	412	12488	30.310679611650485
UHGV-0178340_8	461	12439	26.982646420824295
UHGV-0178360_22	390	12510	32.07692307692308
UHGV-0178361_28	457	12443	27.227571115973742
UHGV-0178362_33	559	12341	22.076923076923077
UHGV-0178363_5	520	12380	23.807692307692307
UHGV-0178365_28	562	12338	21.95373665480427
UHGV-0178367_31	403	12497	31.009925558312656
UHGV-0178373_35	545	12355	22.6697247706422
UHGV-0178374_31	728	12172	16.71978021978022
UHGV-0178376_86	580	12320	21.24137931034483
UHGV-0178377_22	571	12329	21.591943957968475
UHGV-0178379_76	705	12195	17.29787234042553
UHGV-0178380_70	580	12320	21.24137931034483
UHGV-0178382_23	412	12488	30.310679611650485
UHGV-0178385_30	581	12319	21.203098106712563
UHGV-0178389_17	417	12483	29.93525179856115
UHGV-0178391_20	568	12332	21.711267605633804
UHGV-0178400_40	544	12356	22.71323529411765
UHGV-0178406_30	415	12485	30.08433734939759
UHGV-0178407_32	426	12474	29.281690140845072
UHGV-0178410_26	426	12474	29.281690140845072
UHGV-0178411_45	412	12488	30.310679611650485
UHGV-0178413_14	446	12454	27.923766816143498
UHGV-0178414_19	415	12485	30.08433734939759
UHGV-0178415_41	584	12316	21.089041095890412
UHGV-0178416_65	396	12504	31.575757575757574
UHGV-0178421_29	518	12382	23.903474903474905
UHGV-0178422_5	475	12425	26.157894736842106
UHGV-0178423_63	516	12384	24.0
UHGV-0178429_42	449	12451	27.73051224944321
UHGV-0178437_21	407	12493	30.695331695331696
UHGV-0178439_56	572	12328	21.552447552447553
UHGV-0178440_3	405	12495	30.85185185185185
UHGV-0178463_3	546	12354	22.626373626373628
UHGV-0178470_6	448	12452	27.794642857142858
UHGV-0178479_2	390	12510	32.07692307692308
UHGV-0178480_24	549	12351	22.497267759562842
UHGV-0178483_48	412	12488	30.310679611650485
UHGV-0178484_43	676	12224	18.08284023668639
UHGV-0178485_34	595	12305	20.680672268907564
UHGV-0178493_14	547	12353	22.583180987202926
UHGV-0178497_16	425	12475	29.352941176470587
UHGV-0178498_25	537	12363	23.022346368715084
UHGV-0178499_27	573	12327	21.513089005235603
UHGV-0178500_152	579	12321	21.27979274611399
UHGV-0178501_109	591	12309	20.82741116751269
UHGV-0178509_27	547	12353	22.583180987202926
UHGV-0178511_33	499	12401	24.851703406813627
UHGV-0178518_2	574	12326	21.473867595818817
UHGV-0178521_2	598	12302	20.57190635451505
UHGV-0178525_4	473	12427	26.272727272727273
UHGV-0178539_31	429	12471	29.06993006993007
UHGV-0178547_47	532	12368	23.24812030075188
UHGV-0178551_53	415	12485	30.08433734939759
UHGV-0178552_67	493	12407	25.16632860040568
UHGV-0178558_19	552	12348	22.369565217391305
UHGV-0178559_33	491	12409	25.272912423625254
UHGV-0178561_2	419	12481	29.787589498806682
UHGV-0178562_9	707	12193	17.246110325318245
UHGV-0178563_44	519	12381	23.85549132947977
UHGV-0178564_23	423	12477	29.49645390070922
UHGV-0178575_18	571	12329	21.591943957968475
UHGV-0178582_48	503	12397	24.646123260437374
UHGV-0178583_94	397	12503	31.493702770780857
UHGV-0178591_33	419	12481	29.787589498806682
UHGV-0178596_6	569	12331	21.671353251318102
UHGV-0178600_32	515	12385	24.04854368932039
UHGV-0178601_32	422	12478	29.56872037914692
UHGV-0178602_31	412	12488	30.310679611650485
UHGV-0178606_25	420	12480	29.714285714285715
UHGV-0178608_26	579	12321	21.27979274611399
UHGV-0178634_16	419	12481	29.787589498806682
UHGV-0178642_29	452	12448	27.539823008849556
UHGV-0178648_25	392	12508	31.908163265306122
UHGV-0178663_20	488	12412	25.434426229508198
UHGV-0178667_14	545	12355	22.6697247706422
UHGV-0178672_37	402	12498	31.08955223880597
UHGV-0178673_65	574	12326	21.473867595818817
UHGV-0178674_4	403	12497	31.009925558312656
UHGV-0178675_5	580	12320	21.24137931034483
UHGV-0178676_64	581	12319	21.203098106712563
UHGV-0178681_30	585	12315	21.05128205128205
UHGV-0178691_26	424	12476	29.42452830188679
UHGV-0178692_31	418	12482	29.861244019138756
UHGV-0178693_7	524	12376	23.61832061068702
UHGV-0178694_21	412	12488	30.310679611650485
UHGV-0178715_29	429	12471	29.06993006993007
UHGV-0178724_16	455	12445	27.35164835164835
UHGV-0178729_24	543	12357	22.756906077348066
UHGV-0178736_22	707	12193	17.246110325318245
UHGV-0178737_6	585	12315	21.05128205128205
UHGV-0178738_10	519	12381	23.85549132947977
UHGV-0178740_31	449	12451	27.73051224944321
UHGV-0178741_29	586	12314	21.013651877133107
UHGV-0178748_27	543	12357	22.756906077348066
UHGV-0178754_23	552	12348	22.369565217391305
UHGV-0178762_72	583	12317	21.126929674099486
UHGV-0178764_76	585	12315	21.05128205128205
UHGV-0178766_49	552	12348	22.369565217391305
UHGV-0178778_56	415	12485	30.08433734939759
UHGV-0178779_19	425	12475	29.352941176470587
UHGV-0178783_14	561	12339	21.994652406417114
UHGV-0178786_46	436	12464	28.587155963302752
UHGV-0178791_20	416	12484	30.009615384615383
UHGV-0178794_16	428	12472	29.14018691588785
UHGV-0178795_29	479	12421	25.931106471816285
UHGV-0178796_24	550	12350	22.454545454545453
UHGV-0178799_44	426	12474	29.281690140845072
UHGV-0178801_3	535	12365	23.11214953271028
UHGV-0178802_38	412	12488	30.310679611650485
UHGV-0178806_52	420	12480	29.714285714285715
UHGV-0178807_30	577	12323	21.357019064124785
UHGV-0178808_27	415	12485	30.08433734939759
UHGV-0178810_2	604	12296	20.357615894039736
UHGV-0178811_8	421	12479	29.641330166270784
UHGV-0178812_56	418	12482	29.861244019138756
UHGV-0178814_56	465	12435	26.741935483870968
UHGV-0178815_13	549	12351	22.497267759562842
UHGV-0178816_23	420	12480	29.714285714285715
UHGV-0178817_55	569	12331	21.671353251318102
UHGV-0178825_73	616	12284	19.941558441558442
UHGV-0178828_22	576	12324	21.395833333333332
UHGV-0178833_28	707	12193	17.246110325318245
UHGV-0178835_2	554	12346	22.28519855595668
UHGV-0178839_69	545	12355	22.6697247706422
UHGV-0178852_18	467	12433	26.623126338329765
UHGV-0178861_107	549	12351	22.497267759562842
UHGV-0178868_86	580	12320	21.24137931034483
UHGV-0178901_46	418	12482	29.861244019138756
UHGV-0178904_34	478	12422	25.98744769874477
UHGV-0178907_13	547	12353	22.583180987202926
UHGV-0178911_20	549	12351	22.497267759562842
UHGV-0178912_64	411	12489	30.386861313868614
UHGV-0178918_51	548	12352	22.54014598540146
UHGV-0178919_35	464	12436	26.801724137931036
UHGV-0178920_27	431	12469	28.930394431554525
UHGV-0178921_19	478	12422	25.98744769874477
UHGV-0178922_3	555	12345	22.243243243243242
UHGV-0178924_3	580	12320	21.24137931034483
UHGV-0178930_80	581	12319	21.203098106712563
UHGV-0178935_15	555	12345	22.243243243243242
UHGV-0178936_21	424	12476	29.42452830188679
UHGV-0178938_36	396	12504	31.575757575757574
UHGV-0178948_41	461	12439	26.982646420824295
UHGV-0178949_2	561	12339	21.994652406417114
UHGV-0178950_2	634	12266	19.347003154574132
UHGV-0178952_109	578	12322	21.31833910034602
UHGV-0178971_43	449	12451	27.73051224944321
UHGV-0178986_35	423	12477	29.49645390070922
UHGV-0178988_7	392	12508	31.908163265306122
UHGV-0179008_61	447	12453	27.859060402684563
UHGV-0179009_28	580	12320	21.24137931034483
UHGV-0179010_45	520	12380	23.807692307692307
UHGV-0179011_27	430	12470	29.0
UHGV-0179013_25	707	12193	17.246110325318245
UHGV-0179014_34	707	12193	17.246110325318245
UHGV-0179016_16	471	12429	26.388535031847134
UHGV-0179017_18	450	12450	27.666666666666668
UHGV-0179018_26	566	12334	21.791519434628974
UHGV-0179019_32	465	12435	26.741935483870968
UHGV-0179021_31	590	12310	20.864406779661017
UHGV-0179023_24	397	12503	31.493702770780857
UHGV-0179027_29	555	12345	22.243243243243242
UHGV-0179029_14	627	12273	19.574162679425836
UHGV-0179032_63	568	12332	21.711267605633804
UHGV-0179038_12	689	12211	17.722786647314948
UHGV-0179039_106	492	12408	25.21951219512195
UHGV-0179046_35	426	12474	29.281690140845072
UHGV-0179047_26	426	12474	29.281690140845072
UHGV-0179052_18	435	12465	28.655172413793103
UHGV-0179061_23	441	12459	28.25170068027211
UHGV-0179076_29	710	12190	17.169014084507044
UHGV-0179081_45	420	12480	29.714285714285715
UHGV-0179085_19	507	12393	24.443786982248522
UHGV-0179097_41	459	12441	27.104575163398692
UHGV-0179101_65	481	12419	25.81912681912682
UHGV-0179103_44	582	12318	21.164948453608247
UHGV-0179106_6	406	12494	30.773399014778324
UHGV-0179125_5	411	12489	30.386861313868614
UHGV-0179146_28	488	12412	25.434426229508198
UHGV-0179152_42	393	12507	31.82442748091603
UHGV-0179163_6	414	12486	30.159420289855074
UHGV-0179163_93	452	12448	27.539823008849556
UHGV-0179168_29	498	12402	24.903614457831324
UHGV-0179172_24	462	12438	26.92207792207792
UHGV-0179181_55	409	12491	30.540342298288508
UHGV-0179183_6	587	12313	20.976149914821125
UHGV-0179184_50	617	12283	19.907617504051863
UHGV-0179189_12	480	12420	25.875
UHGV-0179192_13	451	12449	27.60310421286031
UHGV-0179193_16	570	12330	21.63157894736842
UHGV-0179194_39	466	12434	26.682403433476395
UHGV-0179196_27	707	12193	17.246110325318245
UHGV-0179199_15	587	12313	20.976149914821125
UHGV-0179200_16	441	12459	28.25170068027211
UHGV-0179217_5	581	12319	21.203098106712563
UHGV-0179221_3	552	12348	22.369565217391305
UHGV-0179222_47	482	12418	25.763485477178424
UHGV-0179226_14	410	12490	30.463414634146343
UHGV-0179235_65	589	12311	20.901528013582343
UHGV-0179237_89	453	12447	27.47682119205298
UHGV-0179251_19	522	12378	23.71264367816092
UHGV-0179256_145	614	12286	20.009771986970684
UHGV-0179268_2	459	12441	27.104575163398692
UHGV-0179269_84	416	12484	30.009615384615383
UHGV-0179270_5	580	12320	21.24137931034483
UHGV-0179271_11	711	12189	17.143459915611814
UHGV-0179304_22	410	12490	30.463414634146343
UHGV-0179305_55	517	12383	23.95164410058027
UHGV-0179310_50	400	12500	31.25
UHGV-0179315_18	564	12336	21.872340425531913
UHGV-0179320_50	601	12299	20.46422628951747
UHGV-0179322_43	411	12489	30.386861313868614
UHGV-0179323_18	578	12322	21.31833910034602
UHGV-0179328_33	439	12461	28.38496583143508
UHGV-0179339_35	537	12363	23.022346368715084
UHGV-0179340_2	412	12488	30.310679611650485
UHGV-0179350_30	490	12410	25.3265306122449
UHGV-0179352_17	427	12473	29.210772833723652
UHGV-0179353_23	420	12480	29.714285714285715
UHGV-0179362_46	545	12355	22.6697247706422
UHGV-0179365_3	421	12479	29.641330166270784
UHGV-0179366_38	412	12488	30.310679611650485
UHGV-0179368_105	578	12322	21.31833910034602
UHGV-0179375_32	549	12351	22.497267759562842
UHGV-0179384_43	415	12485	30.08433734939759
UHGV-0179386_49	538	12362	22.977695167286246
UHGV-0179389_8	423	12477	29.49645390070922
UHGV-0179400_39	545	12355	22.6697247706422
UHGV-0179426_25	549	12351	22.497267759562842
UHGV-0179429_67	495	12405	25.060606060606062
UHGV-0179431_14	590	12310	20.864406779661017
UHGV-0179433_39	412	12488	30.310679611650485
UHGV-0179438_36	422	12478	29.56872037914692
UHGV-0179439_39	416	12484	30.009615384615383
UHGV-0179441_41	585	12315	21.05128205128205
UHGV-0179443_30	555	12345	22.243243243243242
UHGV-0179447_41	600	12300	20.5
UHGV-0179449_27	421	12479	29.641330166270784
UHGV-0179454_23	540	12360	22.88888888888889
UHGV-0179455_12	422	12478	29.56872037914692
UHGV-0179457_25	412	12488	30.310679611650485
UHGV-0179459_8	532	12368	23.24812030075188
UHGV-0179473_23	410	12490	30.463414634146343
UHGV-0179474_19	432	12468	28.86111111111111
UHGV-0179476_88	554	12346	22.28519855595668
UHGV-0179478_114	537	12363	23.022346368715084
UHGV-0179479_93	767	12133	15.81877444589309
UHGV-0179486_32	715	12185	17.041958041958043
UHGV-0179493_70	712	12188	17.117977528089888
UHGV-0179495_100	543	12357	22.756906077348066
UHGV-0179501_39	778	12122	15.580976863753213
UHGV-0179508_22	418	12482	29.861244019138756
UHGV-0179514_5	545	12355	22.6697247706422
UHGV-0179525_30	492	12408	25.21951219512195
UHGV-0179534_11	412	12488	30.310679611650485
UHGV-0179535_4	556	12344	22.201438848920862
UHGV-0179540_8	433	12467	28.792147806004618
UHGV-0179541_29	577	12323	21.357019064124785
UHGV-0179542_9	548	12352	22.54014598540146
UHGV-0179568_11	576	12324	21.395833333333332
UHGV-0179571_13	493	12407	25.16632860040568
UHGV-0179574_21	432	12468	28.86111111111111
UHGV-0179577_27	705	12195	17.29787234042553
UHGV-0179579_24	414	12486	30.159420289855074
UHGV-0179582_31	402	12498	31.08955223880597
UHGV-0179585_12	510	12390	24.294117647058822
UHGV-0179588_13	623	12277	19.70626003210273
UHGV-0179589_4	434	12466	28.723502304147466
UHGV-0179594_51	402	12498	31.08955223880597
UHGV-0179607_45	461	12439	26.982646420824295
UHGV-0179613_21	545	12355	22.6697247706422
UHGV-0179638_30	592	12308	20.79054054054054
UHGV-0179647_44	454	12446	27.41409691629956
UHGV-0179656_14	575	12325	21.434782608695652
UHGV-0179657_38	566	12334	21.791519434628974
UHGV-0179658_28	491	12409	25.272912423625254
UHGV-0179659_22	427	12473	29.210772833723652
UHGV-0179665_25	622	12278	19.739549839228296
UHGV-0179667_24	504	12396	24.595238095238095
UHGV-0179668_26	547	12353	22.583180987202926
UHGV-0179682_24	433	12467	28.792147806004618
UHGV-0179685_26	641	12259	19.12480499219969
UHGV-0179686_9	503	12397	24.646123260437374
UHGV-0179687_22	588	12312	20.93877551020408
UHGV-0179691_23	428	12472	29.14018691588785
UHGV-0179696_45	407	12493	30.695331695331696
UHGV-0179698_25	706	12194	17.271954674220964
UHGV-0179713_15	425	12475	29.352941176470587
UHGV-0179717_37	491	12409	25.272912423625254
UHGV-0179721_23	614	12286	20.009771986970684
UHGV-0179726_45	496	12404	25.008064516129032
UHGV-0179728_49	479	12421	25.931106471816285
UHGV-0179730_20	555	12345	22.243243243243242
UHGV-0179738_78	589	12311	20.901528013582343
UHGV-0179739_19	432	12468	28.86111111111111
UHGV-0179751_28	578	12322	21.31833910034602
UHGV-0179777_36	542	12358	22.800738007380073
UHGV-0179779_20	457	12443	27.227571115973742
UHGV-0179781_73	547	12353	22.583180987202926
UHGV-0179792_42	580	12320	21.24137931034483
UHGV-0179801_15	423	12477	29.49645390070922
UHGV-0179802_52	687	12213	17.777292576419214
UHGV-0179805_117	614	12286	20.009771986970684
UHGV-0179808_47	578	12322	21.31833910034602
UHGV-0179812_2	556	12344	22.201438848920862
UHGV-0179829_2	549	12351	22.497267759562842
UHGV-0179830_2	496	12404	25.008064516129032
UHGV-0179837_15	412	12488	30.310679611650485
UHGV-0179844_27	419	12481	29.787589498806682
UHGV-0179848_30	554	12346	22.28519855595668
UHGV-0179850_20	502	12398	24.697211155378486
UHGV-0179872_53	540	12360	22.88888888888889
UHGV-0179875_36	542	12358	22.800738007380073
UHGV-0179878_25	421	12479	29.641330166270784
UHGV-0179881_62	418	12482	29.861244019138756
UHGV-0179886_24	448	12452	27.794642857142858
UHGV-0179891_23	443	12457	28.119638826185103
UHGV-0179894_34	457	12443	27.227571115973742
UHGV-0179897_30	707	12193	17.246110325318245
UHGV-0179898_44	520	12380	23.807692307692307
UHGV-0179899_71	537	12363	23.022346368715084
UHGV-0179900_38	553	12347	22.32730560578662
UHGV-0179911_12	555	12345	22.243243243243242
UHGV-0179912_67	521	12379	23.760076775431862
UHGV-0179916_25	445	12455	27.98876404494382
UHGV-0179926_12	554	12346	22.28519855595668
UHGV-0179927_47	515	12385	24.04854368932039
UHGV-0179930_3	599	12301	20.535893155258766
UHGV-0179935_50	554	12346	22.28519855595668
UHGV-0179936_38	542	12358	22.800738007380073
UHGV-0179939_20	634	12266	19.347003154574132
UHGV-0179941_37	577	12323	21.357019064124785
UHGV-0179942_22	610	12290	20.147540983606557
UHGV-0179947_4	580	12320	21.24137931034483
UHGV-0179971_52	560	12340	22.035714285714285
UHGV-0179972_2	465	12435	26.741935483870968
UHGV-0179973_3	552	12348	22.369565217391305
UHGV-0179975_44	430	12470	29.0
UHGV-0179976_18	549	12351	22.497267759562842
UHGV-0179993_7	587	12313	20.976149914821125
UHGV-0179999_24	717	12183	16.99163179916318
UHGV-0180000_53	412	12488	30.310679611650485
UHGV-0180004_62	557	12343	22.159784560143628
UHGV-0180009_32	575	12325	21.434782608695652
UHGV-0180011_45	515	12385	24.04854368932039
UHGV-0180012_34	563	12337	21.912966252220247
UHGV-0180013_3	434	12466	28.723502304147466
UHGV-0180016_14	634	12266	19.347003154574132
UHGV-0180019_57	400	12500	31.25
UHGV-0180027_7	454	12446	27.41409691629956
UHGV-0180039_13	471	12429	26.388535031847134
UHGV-0180040_39	436	12464	28.587155963302752
UHGV-0180041_42	523	12377	23.665391969407267
UHGV-0180042_34	420	12480	29.714285714285715
UHGV-0180043_19	559	12341	22.076923076923077
UHGV-0180060_37	441	12459	28.25170068027211
UHGV-0180063_34	559	12341	22.076923076923077
UHGV-0180066_34	556	12344	22.201438848920862
UHGV-0180071_27	422	12478	29.56872037914692
UHGV-0180073_88	580	12320	21.24137931034483
UHGV-0180074_12	411	12489	30.386861313868614
UHGV-0180075_4	580	12320	21.24137931034483
UHGV-0180076_62	580	12320	21.24137931034483
UHGV-0180080_25	456	12444	27.289473684210527
UHGV-0180083_21	519	12381	23.85549132947977
UHGV-0180084_99	589	12311	20.901528013582343
UHGV-0180090_2	412	12488	30.310679611650485
UHGV-0180092_40	559	12341	22.076923076923077
UHGV-0180096_60	409	12491	30.540342298288508
UHGV-0180097_56	420	12480	29.714285714285715
UHGV-0180098_3	555	12345	22.243243243243242
UHGV-0180101_51	627	12273	19.574162679425836
UHGV-0180105_7	577	12323	21.357019064124785
UHGV-0180108_33	615	12285	19.975609756097562
UHGV-0180109_16	449	12451	27.73051224944321
UHGV-0180112_65	428	12472	29.14018691588785
UHGV-0180113_47	447	12453	27.859060402684563
UHGV-0180114_9	462	12438	26.92207792207792
UHGV-0180116_17	415	12485	30.08433734939759
UHGV-0180118_9	524	12376	23.61832061068702
UHGV-0180119_15	481	12419	25.81912681912682
UHGV-0180120_42	480	12420	25.875
UHGV-0180121_35	467	12433	26.623126338329765
UHGV-0180127_30	415	12485	30.08433734939759
UHGV-0180130_70	448	12452	27.794642857142858
UHGV-0180137_65	558	12342	22.118279569892472
UHGV-0180138_62	496	12404	25.008064516129032
UHGV-0180142_25	465	12435	26.741935483870968
UHGV-0180143_19	473	12427	26.272727272727273
UHGV-0180162_30	585	12315	21.05128205128205
UHGV-0180169_18	473	12427	26.272727272727273
UHGV-0180177_50	393	12507	31.82442748091603
UHGV-0180179_13	580	12320	21.24137931034483
UHGV-0180182_50	561	12339	21.994652406417114
UHGV-0180186_7	410	12490	30.463414634146343
UHGV-0180188_26	553	12347	22.32730560578662
UHGV-0180206_15	500	12400	24.8
UHGV-0180211_55	429	12471	29.06993006993007
UHGV-0180212_23	500	12400	24.8
UHGV-0180216_83	555	12345	22.243243243243242
UHGV-0180225_3	558	12342	22.118279569892472
UHGV-0180230_26	552	12348	22.369565217391305
UHGV-0180231_33	630	12270	19.476190476190474
UHGV-0180233_21	543	12357	22.756906077348066
UHGV-0180235_26	552	12348	22.369565217391305
UHGV-0180238_25	432	12468	28.86111111111111
UHGV-0180242_2	457	12443	27.227571115973742
UHGV-0180243_35	436	12464	28.587155963302752
UHGV-0180247_1	493	12407	25.16632860040568
UHGV-0180250_57	520	12380	23.807692307692307
UHGV-0180251_32	412	12488	30.310679611650485
UHGV-0180253_16	752	12148	16.154255319148938
UHGV-0180254_27	406	12494	30.773399014778324
UHGV-0180260_22	530	12370	23.339622641509433
UHGV-0180261_23	479	12421	25.931106471816285
UHGV-0180268_39	576	12324	21.395833333333332
UHGV-0180269_22	427	12473	29.210772833723652
UHGV-0180280_7	439	12461	28.38496583143508
UHGV-0180281_20	491	12409	25.272912423625254
UHGV-0180282_30	482	12418	25.763485477178424
UHGV-0180287_18	573	12327	21.513089005235603
UHGV-0180288_63	547	12353	22.583180987202926
UHGV-0180289_56	554	12346	22.28519855595668
UHGV-0180316_35	430	12470	29.0
UHGV-0180322_29	471	12429	26.388535031847134
UHGV-0180329_27	482	12418	25.763485477178424
UHGV-0180330_81	582	12318	21.164948453608247
UHGV-0180332_30	461	12439	26.982646420824295
UHGV-0180335_39	553	12347	22.32730560578662
UHGV-0180342_26	661	12239	18.51588502269289
UHGV-0180345_14	421	12479	29.641330166270784
UHGV-0180347_27	514	12386	24.09727626459144
UHGV-0180360_18	573	12327	21.513089005235603
UHGV-0180362_36	577	12323	21.357019064124785
UHGV-0180363_55	433	12467	28.792147806004618
UHGV-0180364_45	466	12434	26.682403433476395
UHGV-0180367_27	540	12360	22.88888888888889
UHGV-0180376_36	562	12338	21.95373665480427
UHGV-0180380_62	687	12213	17.777292576419214
UHGV-0180381_55	440	12460	28.318181818181817
UHGV-0180382_28	409	12491	30.540342298288508
UHGV-0180383_8	580	12320	21.24137931034483
UHGV-0180393_60	412	12488	30.310679611650485
UHGV-0180394_22	457	12443	27.227571115973742
UHGV-0180396_54	548	12352	22.54014598540146
UHGV-0180397_28	581	12319	21.203098106712563
UHGV-0180398_23	470	12430	26.4468085106383
UHGV-0180399_41	472	12428	26.33050847457627
UHGV-0180408_2	569	12331	21.671353251318102
UHGV-0180419_96	547	12353	22.583180987202926
UHGV-0180422_30	446	12454	27.923766816143498
UHGV-0180424_7	395	12505	31.658227848101266
UHGV-0180430_203	427	12473	29.210772833723652
UHGV-0180431_27	392	12508	31.908163265306122
